anio,provincia_id,carrera_grupo,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,estudiantes_grupo_pct
2014,50,Economicas,11373.0,5722.0,5651.0,2385.0,1289.0,1096.0,1031.0,496.0,535.0,0.49687857205662533,0.2239749497814014
2014,50,Educacion,1531.0,341.0,1190.0,199.0,58.0,141.0,127.0,30.0,97.0,0.7772697583278902,0.030150852731497892
2014,50,Exactas,785.0,416.0,369.0,207.0,112.0,95.0,115.0,71.0,44.0,0.47006369426751593,0.015459450943321911
2014,50,Idiomas,615.0,101.0,514.0,172.0,34.0,138.0,56.0,10.0,46.0,0.8357723577235773,0.012111544369608885
2014,50,Ingenieria,2548.0,2093.0,455.0,528.0,432.0,96.0,182.0,152.0,30.0,0.17857142857142858,0.05017921146953405
2014,50,Letras,88.0,10.0,78.0,20.0,1.0,19.0,1.0,0.0,1.0,0.8863636363636364,0.0017330339910985072
2014,50,Naturales,2466.0,1230.0,1236.0,416.0,204.0,212.0,169.0,86.0,83.0,0.5012165450121655,0.04856433888691953
2014,50,Otros,311.0,98.0,213.0,176.0,58.0,118.0,0.0,0.0,0.0,0.684887459807074,0.00612469967308677
2014,50,Policial,399.0,98.0,301.0,112.0,30.0,82.0,20.0,6.0,14.0,0.7543859649122807,0.007857733664185277
2014,50,Psicologia,3667.0,641.0,3026.0,856.0,184.0,672.0,253.0,39.0,214.0,0.8251977092991546,0.07221631415179802
2014,50,Salud,7331.0,2399.0,4932.0,1592.0,474.0,1118.0,881.0,269.0,612.0,0.6727595143909426,0.14437354759935406
2014,50,Sociales,4591.0,1940.0,2651.0,1037.0,522.0,515.0,225.0,103.0,122.0,0.5774341102156393,0.09041317105833235
2014,50,Tecnologia,1190.0,1034.0,156.0,231.0,193.0,38.0,73.0,69.0,4.0,0.13109243697478992,0.023435346015991176
2014,54,Arquitectura,278.0,159.0,119.0,48.0,26.0,22.0,14.0,8.0,6.0,0.42805755395683454,0.010895978678372659
2014,54,Arte,770.0,284.0,486.0,269.0,107.0,162.0,52.0,23.0,29.0,0.6311688311688312,0.030179509289017793
2014,54,Derecho,1869.0,849.0,1020.0,405.0,171.0,234.0,217.0,101.0,116.0,0.5457463884430177,0.07325389981970683
2014,54,Economicas,7089.0,3147.0,3942.0,1805.0,830.0,975.0,265.0,124.0,141.0,0.5560727888277613,0.27784745629850277
2014,54,Educacion,668.0,166.0,502.0,136.0,49.0,87.0,42.0,6.0,36.0,0.7514970059880239,0.026181704162420633
2014,54,Exactas,494.0,285.0,209.0,77.0,36.0,41.0,10.0,6.0,4.0,0.4230769230769231,0.019361918946460766
2014,54,Idiomas,2.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,7.838833581563063e-05
2014,54,Ingenieria,1765.0,1407.0,358.0,234.0,185.0,49.0,91.0,76.0,15.0,0.2028328611898017,0.06917770635729403
2014,54,Naturales,911.0,453.0,458.0,259.0,162.0,97.0,33.0,14.0,19.0,0.5027442371020856,0.03570588696401975
2014,54,Psicologia,3994.0,740.0,3254.0,1299.0,258.0,1041.0,247.0,39.0,208.0,0.8147220831246871,0.15654150662381439
2014,54,Salud,3947.0,880.0,3067.0,1139.0,249.0,890.0,402.0,59.0,343.0,0.7770458576133773,0.15469938073214706
2014,54,Sociales,2529.0,1018.0,1511.0,732.0,334.0,398.0,32.0,9.0,23.0,0.597469355476473,0.09912205063886494
2014,54,Tecnologia,1198.0,1006.0,192.0,262.0,210.0,52.0,34.0,30.0,4.0,0.16026711185308848,0.04695461315356275
2014,66,Arte,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.00010110201193003741
2014,66,Derecho,166.0,38.0,128.0,0.0,0.0,0.0,3.0,2.0,1.0,0.7710843373493976,0.0055943113267954035
2014,66,Economicas,7490.0,3034.0,4456.0,1444.0,655.0,789.0,185.0,84.0,101.0,0.5949265687583445,0.2524180231186601
2014,66,Educacion,945.0,143.0,802.0,131.0,29.0,102.0,25.0,5.0,20.0,0.8486772486772487,0.03184713375796178
2014,66,Exactas,2453.0,1222.0,1231.0,588.0,244.0,344.0,100.0,52.0,48.0,0.5018344883815736,0.08266774508812726
2014,66,Idiomas,111.0,19.0,92.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8288288288288288,0.003740774441411384
2014,66,Ingenieria,3360.0,2585.0,775.0,972.0,731.0,241.0,103.0,67.0,36.0,0.23065476190476192,0.11323425336164189
2014,66,Naturales,4117.0,2152.0,1965.0,929.0,501.0,428.0,224.0,135.0,89.0,0.4772892883167355,0.13874566103865468
2014,66,Psicologia,25.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.0008425167660836451
2014,66,Salud,5427.0,1008.0,4419.0,1356.0,296.0,1060.0,239.0,48.0,191.0,0.814262023217247,0.18289353958143767
2014,66,Sociales,3180.0,1188.0,1992.0,606.0,255.0,351.0,54.0,17.0,37.0,0.6264150943396226,0.10716813264583966
2014,66,Tecnologia,2396.0,1749.0,647.0,527.0,406.0,121.0,108.0,75.0,33.0,0.27003338898163604,0.08074680686145655
2014,70,Arquitectura,1305.0,734.0,571.0,218.0,117.0,101.0,72.0,41.0,31.0,0.43754789272030653,0.06419716646989375
2014,70,Arte,1056.0,444.0,612.0,222.0,86.0,136.0,46.0,16.0,30.0,0.5795454545454546,0.05194805194805195
2014,70,Derecho,1875.0,641.0,1234.0,278.0,85.0,193.0,31.0,19.0,12.0,0.6581333333333333,0.09223730814639905
2014,70,Economicas,4821.0,1869.0,2952.0,1311.0,518.0,793.0,103.0,41.0,62.0,0.612321095208463,0.23716056670602126
2014,70,Educacion,343.0,56.0,287.0,52.0,13.0,39.0,2.0,1.0,1.0,0.8367346938775511,0.0168732782369146
2014,70,Exactas,1262.0,633.0,629.0,216.0,107.0,109.0,45.0,27.0,18.0,0.49841521394611726,0.06208185753640299
2014,70,Idiomas,214.0,38.0,176.0,41.0,8.0,33.0,2.0,0.0,2.0,0.822429906542056,0.010527351436442345
2014,70,Ingenieria,2554.0,2091.0,463.0,514.0,396.0,118.0,113.0,96.0,17.0,0.18128425998433828,0.12563951200314838
2014,70,Naturales,1772.0,892.0,880.0,458.0,222.0,236.0,92.0,45.0,47.0,0.4966139954853273,0.08717040535222353
2014,70,Psicologia,770.0,93.0,677.0,163.0,27.0,136.0,29.0,3.0,26.0,0.8792207792207792,0.03787878787878788
2014,70,Salud,907.0,339.0,568.0,338.0,106.0,232.0,52.0,17.0,35.0,0.6262403528114664,0.04461826052735143
2014,70,Sociales,1887.0,735.0,1152.0,390.0,156.0,234.0,46.0,17.0,29.0,0.6104928457869634,0.09282762691853601
2014,70,Tecnologia,1562.0,1233.0,329.0,291.0,246.0,45.0,63.0,35.0,28.0,0.21062740076824585,0.07683982683982683
2014,74,Arquitectura,50.0,45.0,5.0,24.0,21.0,3.0,0.0,0.0,0.0,0.1,0.003658982802780827
2014,74,Arte,229.0,131.0,98.0,0.0,0.0,0.0,14.0,13.0,1.0,0.4279475982532751,0.016758141236736187
2014,74,Derecho,562.0,165.0,397.0,194.0,47.0,147.0,10.0,5.0,5.0,0.7064056939501779,0.041126966703256496
2014,74,Economicas,1537.0,603.0,934.0,296.0,126.0,170.0,72.0,20.0,52.0,0.6076772934287573,0.11247713135748262
2014,74,Educacion,503.0,85.0,418.0,108.0,15.0,93.0,10.0,2.0,8.0,0.831013916500994,0.03680936699597512
2014,74,Exactas,1205.0,611.0,594.0,401.0,162.0,239.0,60.0,36.0,24.0,0.49294605809128633,0.08818148554701793
2014,74,Idiomas,6.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.8333333333333334,0.0004390779363336992
2014,74,Ingenieria,1191.0,1034.0,157.0,269.0,238.0,31.0,33.0,29.0,4.0,0.13182199832073888,0.0871569703622393
2014,74,Naturales,1615.0,621.0,994.0,345.0,129.0,216.0,63.0,25.0,38.0,0.6154798761609908,0.11818514452982071
2014,74,Psicologia,1924.0,412.0,1512.0,341.0,86.0,255.0,111.0,15.0,96.0,0.7858627858627859,0.1407976582510062
2014,74,Salud,3049.0,666.0,2383.0,902.0,228.0,674.0,72.0,19.0,53.0,0.7815677271236471,0.22312477131357483
2014,74,Sociales,770.0,240.0,530.0,256.0,68.0,188.0,24.0,6.0,18.0,0.6883116883116883,0.05634833516282473
2014,74,Tecnologia,1024.0,818.0,206.0,222.0,184.0,38.0,55.0,44.0,11.0,0.201171875,0.07493596780095134
2014,78,Economicas,2069.0,725.0,1344.0,808.0,317.0,491.0,32.0,13.0,19.0,0.6495891735137748,0.35864101230715895
2014,78,Educacion,324.0,111.0,213.0,198.0,76.0,122.0,0.0,0.0,0.0,0.6574074074074074,0.056162246489859596
2014,78,Exactas,82.0,31.0,51.0,28.0,8.0,20.0,0.0,0.0,0.0,0.6219512195121951,0.01421390188940891
2014,78,Ingenieria,84.0,71.0,13.0,27.0,21.0,6.0,0.0,0.0,0.0,0.15476190476190477,0.014560582423296931
2014,78,Naturales,736.0,411.0,325.0,374.0,221.0,153.0,1.0,0.0,1.0,0.44157608695652173,0.12757843647079217
2014,78,Psicologia,853.0,131.0,722.0,376.0,72.0,304.0,18.0,2.0,16.0,0.8464243845252052,0.14785924770324146
2014,78,Salud,953.0,219.0,734.0,461.0,110.0,351.0,40.0,11.0,29.0,0.770199370409234,0.16519327439764256
2014,78,Sociales,174.0,72.0,102.0,44.0,23.0,21.0,2.0,0.0,2.0,0.5862068965517241,0.03016120644825793
2014,78,Tecnologia,494.0,350.0,144.0,187.0,141.0,46.0,15.0,12.0,3.0,0.291497975708502,0.08563009187034148
2014,82,Arquitectura,9471.0,4572.0,4899.0,1649.0,842.0,807.0,547.0,178.0,369.0,0.5172632245802977,0.06867621892856107
2014,82,Arte,6320.0,2933.0,3387.0,1696.0,907.0,789.0,157.0,51.0,106.0,0.5359177215189873,0.04582765321808742
2014,82,Derecho,23714.0,9459.0,14255.0,3761.0,1590.0,2171.0,1720.0,609.0,1111.0,0.601121700261449,0.17195521652115903
2014,82,Economicas,20155.0,8745.0,11410.0,2700.0,1359.0,1341.0,1053.0,402.0,651.0,0.5661126271396676,0.14614815674217593
2014,82,Educacion,2522.0,449.0,2073.0,862.0,181.0,681.0,125.0,15.0,110.0,0.8219666931007137,0.018287554021521595
2014,82,Exactas,3924.0,1684.0,2240.0,740.0,336.0,404.0,457.0,179.0,278.0,0.5708460754332314,0.028453751776546684
2014,82,Idiomas,671.0,91.0,580.0,81.0,21.0,60.0,68.0,9.0,59.0,0.8643815201192251,0.004865562548945674
2014,82,Ingenieria,6719.0,5203.0,1516.0,1218.0,947.0,271.0,856.0,670.0,186.0,0.2256288138115791,0.0487208863880268
2014,82,Naturales,10149.0,5564.0,4585.0,1807.0,879.0,928.0,567.0,334.0,233.0,0.45176864715735543,0.07359253995417235
2014,82,Otros,3206.0,1402.0,1804.0,2089.0,923.0,1166.0,3288.0,1084.0,2204.0,0.5626949469744229,0.023247382312846246
2014,82,Policial,165.0,63.0,102.0,74.0,31.0,43.0,4.0,1.0,3.0,0.6181818181818182,0.0011964498071177887
2014,82,Psicologia,8048.0,1656.0,6392.0,1906.0,454.0,1452.0,356.0,51.0,305.0,0.794234592445328,0.05835774574353917
2014,82,Salud,29749.0,8753.0,20996.0,6624.0,1907.0,4717.0,2503.0,727.0,1776.0,0.7057716225755487,0.2157162746178612
2014,82,Sociales,9470.0,3763.0,5707.0,1914.0,881.0,1033.0,544.0,156.0,388.0,0.6026399155227032,0.06866896771760884
2014,82,Tecnologia,3625.0,3044.0,581.0,846.0,728.0,118.0,93.0,80.0,13.0,0.16027586206896552,0.026285639701830205
2014,86,Arquitectura,124.0,100.0,24.0,109.0,88.0,21.0,0.0,0.0,0.0,0.1935483870967742,0.00748430709802028
2014,86,Arte,27.0,20.0,7.0,8.0,5.0,3.0,1.0,1.0,0.0,0.25925925925925924,0.0016296475132786094
2014,86,Economicas,3288.0,1467.0,1821.0,489.0,222.0,267.0,109.0,50.0,59.0,0.5538321167883211,0.19845485272815064
2014,86,Educacion,6100.0,832.0,5268.0,1725.0,159.0,1566.0,808.0,70.0,738.0,0.8636065573770492,0.3681796233703525
2014,86,Exactas,239.0,112.0,127.0,66.0,30.0,36.0,4.0,2.0,2.0,0.5313807531380753,0.014425398358281024
2014,86,Idiomas,210.0,61.0,149.0,64.0,16.0,48.0,0.0,0.0,0.0,0.7095238095238096,0.012675036214389184
2014,86,Ingenieria,1217.0,946.0,271.0,267.0,200.0,67.0,24.0,19.0,5.0,0.22267871815940837,0.07345485272815065
2014,86,Naturales,1718.0,675.0,1043.0,340.0,138.0,202.0,43.0,21.0,22.0,0.6071012805587893,0.10369386769676485
2014,86,Psicologia,392.0,44.0,348.0,122.0,21.0,101.0,35.0,0.0,35.0,0.8877551020408163,0.023660067600193145
2014,86,Salud,1038.0,189.0,849.0,276.0,46.0,230.0,81.0,30.0,51.0,0.8179190751445087,0.06265089328826653
2014,86,Sociales,921.0,358.0,563.0,318.0,122.0,196.0,29.0,9.0,20.0,0.6112920738327905,0.055589087397392566
2014,86,Tecnologia,1294.0,922.0,372.0,248.0,198.0,50.0,20.0,16.0,4.0,0.2874806800618238,0.07810236600676002
2015,02,Arquitectura,24111.0,11696.0,12415.0,4613.0,2202.0,2411.0,1769.0,807.0,962.0,0.5149102069594791,0.0458729385621114
2015,02,Arte,32391.0,9412.0,22979.0,7506.0,2304.0,5202.0,2683.0,691.0,1992.0,0.7094254576888642,0.06162624333148149
2015,02,Deporte,800.0,449.0,351.0,222.0,121.0,101.0,40.0,18.0,22.0,0.43875,0.0015220584318231976
2015,02,Derecho,53941.0,23229.0,30712.0,10920.0,4758.0,6162.0,6395.0,2705.0,3690.0,0.5693628223429302,0.10262669233871888
2015,02,Economicas,125292.0,60526.0,64766.0,29171.0,14316.0,14855.0,12293.0,5526.0,6767.0,0.5169204737732657,0.2383771812999901
2015,02,Educacion,11126.0,2594.0,8532.0,2766.0,656.0,2110.0,1918.0,439.0,1479.0,0.7668524177602013,0.021168027640581122
2015,02,Exactas,8995.0,4814.0,4181.0,1955.0,966.0,989.0,491.0,221.0,270.0,0.46481378543635354,0.01711364449281208
2015,02,Idiomas,9642.0,2370.0,7272.0,2020.0,488.0,1532.0,411.0,69.0,342.0,0.7542003733665215,0.01834460924954909
2015,02,Ingenieria,14449.0,11521.0,2928.0,3550.0,2691.0,859.0,621.0,511.0,110.0,0.2026437815765797,0.02749027785176673
2015,02,Naturales,25112.0,10017.0,15095.0,5328.0,2255.0,3073.0,1640.0,711.0,929.0,0.6011070404587449,0.04777741417493018
2015,02,Otros,1803.0,355.0,1448.0,1039.0,198.0,841.0,0.0,0.0,0.0,0.8031059345535219,0.003430339190721532
2015,02,Policial,806.0,399.0,407.0,274.0,164.0,110.0,43.0,16.0,27.0,0.5049627791563276,0.0015334738700618718
2015,02,Psicologia,45140.0,9888.0,35252.0,11413.0,2645.0,8768.0,2941.0,509.0,2432.0,0.7809481612760302,0.08588214701562392
2015,02,Salud,93691.0,26682.0,67009.0,25196.0,7211.0,17985.0,7176.0,2015.0,5161.0,0.7152127739057114,0.178253970669934
2015,02,Sociales,47039.0,20492.0,26547.0,8367.0,3633.0,4734.0,3048.0,1188.0,1860.0,0.5643614872765153,0.08949513321816424
2015,02,Tecnologia,31266.0,26453.0,4813.0,6887.0,5804.0,1083.0,1974.0,1637.0,337.0,0.1539371841617092,0.05948584866173012
2015,06,Arquitectura,13875.0,7432.0,6443.0,3146.0,1666.0,1480.0,636.0,264.0,372.0,0.4643603603603604,0.03945673409147137
2015,06,Arte,16319.0,8403.0,7916.0,4955.0,2620.0,2335.0,406.0,181.0,225.0,0.48507874257001043,0.04640680674873667
2015,06,Deporte,2791.0,2090.0,701.0,970.0,707.0,263.0,178.0,133.0,45.0,0.2511644571838051,0.007936846475624981
2015,06,Derecho,42545.0,18290.0,24255.0,8766.0,3883.0,4883.0,3625.0,1509.0,2116.0,0.5701022446821014,0.1209864325709297
2015,06,Economicas,88010.0,36786.0,51224.0,21291.0,9279.0,12012.0,5115.0,2226.0,2889.0,0.58202476991251,0.2502765526047132
2015,06,Educacion,14769.0,3973.0,10796.0,3972.0,1080.0,2892.0,660.0,158.0,502.0,0.7309905883946103,0.04199902744482455
2015,06,Exactas,9077.0,4041.0,5036.0,2595.0,1104.0,1491.0,506.0,222.0,284.0,0.5548088575520547,0.025812524349425995
2015,06,Idiomas,1507.0,302.0,1205.0,303.0,64.0,239.0,68.0,13.0,55.0,0.7996018579960186,0.004285498974835846
2015,06,Ingenieria,21609.0,17500.0,4109.0,4889.0,3836.0,1053.0,796.0,649.0,147.0,0.19015225137674116,0.061450130953701255
2015,06,Letras,324.0,69.0,255.0,0.0,0.0,0.0,3.0,1.0,2.0,0.7870370370370371,0.000921368060946791
2015,06,Naturales,21287.0,9796.0,11491.0,4095.0,1838.0,2257.0,1003.0,470.0,533.0,0.5398130314276319,0.060534450349920804
2015,06,Policial,541.0,259.0,282.0,167.0,81.0,86.0,41.0,24.0,17.0,0.5212569316081331,0.0015384571634944875
2015,06,Psicologia,19265.0,3389.0,15876.0,3902.0,783.0,3119.0,964.0,99.0,865.0,0.8240851284713211,0.054784431154752865
2015,06,Salud,38579.0,9178.0,29401.0,9717.0,2120.0,7597.0,2498.0,524.0,1974.0,0.7620985510251691,0.10970820501008102
2015,06,Sociales,30284.0,12774.0,17510.0,7898.0,3516.0,4382.0,1515.0,488.0,1027.0,0.5781931052701096,0.08611947641269327
2015,06,Tecnologia,30869.0,25729.0,5140.0,7324.0,6186.0,1138.0,974.0,789.0,185.0,0.16651009102983574,0.0877830576338472
2015,10,Derecho,1369.0,600.0,769.0,412.0,193.0,219.0,12.0,4.0,8.0,0.5617238860482103,0.14109038441719057
2015,10,Economicas,1659.0,764.0,895.0,389.0,197.0,192.0,38.0,19.0,19.0,0.5394816154309825,0.17097804802638358
2015,10,Educacion,761.0,331.0,430.0,94.0,50.0,44.0,24.0,10.0,14.0,0.5650459921156373,0.07842935174688241
2015,10,Exactas,693.0,349.0,344.0,124.0,70.0,54.0,25.0,7.0,18.0,0.4963924963924964,0.07142120993507163
2015,10,Idiomas,227.0,59.0,168.0,52.0,19.0,33.0,6.0,1.0,5.0,0.7400881057268722,0.02339482634236834
2015,10,Ingenieria,293.0,241.0,52.0,64.0,49.0,15.0,2.0,2.0,0.0,0.17747440273037543,0.030196846336184684
2015,10,Naturales,1166.0,603.0,563.0,267.0,136.0,131.0,46.0,17.0,29.0,0.48284734133790735,0.12016901989075543
2015,10,Policial,296.0,124.0,172.0,92.0,32.0,60.0,4.0,2.0,2.0,0.581081081081081,0.030506029063176336
2015,10,Psicologia,515.0,124.0,391.0,152.0,30.0,122.0,23.0,3.0,20.0,0.7592233009708738,0.05307636813356694
2015,10,Salud,1261.0,314.0,947.0,287.0,64.0,223.0,28.0,5.0,23.0,0.7509912767644726,0.12995980624549108
2015,10,Sociales,268.0,95.0,173.0,66.0,28.0,38.0,13.0,4.0,9.0,0.6455223880597015,0.02762032361125425
2015,10,Tecnologia,1195.0,968.0,227.0,350.0,316.0,34.0,8.0,8.0,0.0,0.1899581589958159,0.12315778625167474
2015,14,Arquitectura,154.0,112.0,42.0,46.0,31.0,15.0,5.0,4.0,1.0,0.2727272727272727,0.002447669151421714
2015,14,Arte,667.0,149.0,518.0,176.0,31.0,145.0,69.0,20.0,49.0,0.7766116941529235,0.01060126833765119
2015,14,Derecho,29926.0,14400.0,15526.0,11196.0,5412.0,5784.0,3133.0,1489.0,1644.0,0.5188130722448707,0.4756425131522482
2015,14,Economicas,24010.0,12189.0,11821.0,9688.0,4986.0,4702.0,975.0,484.0,491.0,0.4923365264473136,0.3816138722443855
2015,14,Educacion,1664.0,289.0,1375.0,774.0,133.0,641.0,76.0,13.0,63.0,0.8263221153846154,0.026447541999777485
2015,14,Naturales,342.0,167.0,175.0,208.0,99.0,109.0,1.0,0.0,1.0,0.5116959064327485,0.0054357327908196515
2015,14,Policial,370.0,139.0,231.0,370.0,139.0,231.0,0.0,0.0,0.0,0.6243243243243243,0.005880763545623599
2015,14,Psicologia,801.0,191.0,610.0,186.0,49.0,137.0,48.0,10.0,38.0,0.7615480649188514,0.012731058378498658
2015,14,Sociales,1785.0,652.0,1133.0,887.0,322.0,565.0,169.0,40.0,129.0,0.6347338935574229,0.02837071061875169
2015,14,Tecnologia,3198.0,2793.0,405.0,1318.0,1154.0,164.0,79.0,63.0,16.0,0.12664165103189493,0.05082886978082235
2015,22,Arquitectura,2882.0,1447.0,1435.0,539.0,277.0,262.0,95.0,33.0,62.0,0.49791811242192924,0.05824104761134912
2015,22,Arte,1318.0,563.0,755.0,419.0,178.0,241.0,48.0,17.0,31.0,0.5728376327769348,0.026634871877778677
2015,22,Derecho,13886.0,6220.0,7666.0,3202.0,1390.0,1812.0,747.0,292.0,455.0,0.5520668299006193,0.28061595667286393
2015,22,Economicas,7567.0,3229.0,4338.0,1273.0,539.0,734.0,467.0,215.0,252.0,0.5732787101889785,0.15291811494624524
2015,22,Educacion,1074.0,227.0,847.0,316.0,73.0,243.0,86.0,24.0,62.0,0.7886405959031657,0.021703985126505537
2015,22,Exactas,830.0,334.0,496.0,142.0,50.0,92.0,15.0,8.0,7.0,0.5975903614457831,0.016773098375232397
2015,22,Idiomas,8.0,3.0,5.0,1.0,1.0,0.0,2.0,2.0,0.0,0.625,0.00016166841807452914
2015,22,Ingenieria,3093.0,2581.0,512.0,778.0,643.0,135.0,67.0,54.0,13.0,0.1655350792111219,0.06250505213806483
2015,22,Naturales,5630.0,3043.0,2587.0,1076.0,554.0,522.0,267.0,170.0,97.0,0.4595026642984014,0.11377414921994988
2015,22,Otros,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,,0.0
2015,22,Policial,808.0,267.0,541.0,203.0,63.0,140.0,70.0,27.0,43.0,0.6695544554455446,0.016328510225527445
2015,22,Salud,8140.0,2429.0,5711.0,2208.0,658.0,1550.0,803.0,229.0,574.0,0.7015970515970515,0.1644976153908334
2015,22,Sociales,1640.0,616.0,1024.0,518.0,179.0,339.0,50.0,15.0,35.0,0.624390243902439,0.03314202570527847
2015,22,Tecnologia,2608.0,1948.0,660.0,426.0,346.0,80.0,79.0,47.0,32.0,0.25306748466257667,0.0527039042922965
2015,26,Derecho,2664.0,997.0,1667.0,631.0,229.0,402.0,68.0,22.0,46.0,0.6257507507507507,0.19522204308955005
2015,26,Economicas,4421.0,1300.0,3121.0,1230.0,345.0,885.0,82.0,24.0,58.0,0.7059488803438136,0.3239777224094973
2015,26,Educacion,85.0,18.0,67.0,38.0,10.0,28.0,0.0,0.0,0.0,0.788235294117647,0.006228931555034442
2015,26,Exactas,519.0,217.0,302.0,104.0,41.0,63.0,33.0,14.0,19.0,0.581888246628131,0.03803312325956324
2015,26,Idiomas,54.0,6.0,48.0,20.0,4.0,16.0,1.0,0.0,1.0,0.8888888888888888,0.003957203576139528
2015,26,Ingenieria,1104.0,794.0,310.0,253.0,176.0,77.0,31.0,23.0,8.0,0.2807971014492754,0.08090282866774147
2015,26,Naturales,1352.0,455.0,897.0,328.0,120.0,208.0,73.0,26.0,47.0,0.6634615384615384,0.09907665249890078
2015,26,Psicologia,425.0,40.0,385.0,54.0,8.0,46.0,18.0,1.0,17.0,0.9058823529411765,0.03114465777517221
2015,26,Salud,1132.0,220.0,912.0,728.0,168.0,560.0,70.0,9.0,61.0,0.8056537102473498,0.08295471200351752
2015,26,Sociales,879.0,330.0,549.0,296.0,115.0,181.0,19.0,5.0,14.0,0.6245733788395904,0.06441448043382676
2015,26,Tecnologia,1011.0,841.0,170.0,218.0,172.0,46.0,71.0,55.0,16.0,0.1681503461918892,0.07408764473105672
2015,30,Economicas,517.0,250.0,267.0,92.0,41.0,51.0,51.0,23.0,28.0,0.5164410058027079,0.17045829212001318
2015,30,Educacion,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0006594131223211342
2015,30,Idiomas,77.0,21.0,56.0,14.0,4.0,10.0,8.0,1.0,7.0,0.7272727272727273,0.025387405209363667
2015,30,Psicologia,359.0,82.0,277.0,66.0,12.0,54.0,60.0,12.0,48.0,0.7715877437325905,0.11836465545664358
2015,30,Religion,405.0,386.0,19.0,71.0,67.0,4.0,36.0,36.0,0.0,0.04691358024691358,0.13353115727002968
2015,30,Salud,1387.0,512.0,875.0,276.0,99.0,177.0,123.0,39.0,84.0,0.6308579668348955,0.45730300032970655
2015,30,Sociales,132.0,65.0,67.0,44.0,23.0,21.0,12.0,4.0,8.0,0.5075757575757576,0.043521266073194856
2015,30,Tecnologia,154.0,148.0,6.0,26.0,26.0,0.0,20.0,20.0,0.0,0.03896103896103896,0.050774810418727334
2015,34,Economicas,2651.0,1226.0,1425.0,772.0,385.0,387.0,117.0,51.0,66.0,0.5375330064126744,0.31989863641848676
2015,34,Educacion,218.0,82.0,136.0,100.0,42.0,58.0,33.0,13.0,20.0,0.6238532110091743,0.026306262821286352
2015,34,Exactas,23.0,12.0,11.0,23.0,12.0,11.0,0.0,0.0,0.0,0.4782608695652174,0.002775431398576083
2015,34,Ingenieria,590.0,370.0,220.0,161.0,104.0,57.0,7.0,4.0,3.0,0.3728813559322034,0.07119584891999517
2015,34,Naturales,940.0,437.0,503.0,321.0,143.0,178.0,64.0,27.0,37.0,0.5351063829787234,0.11343067455050078
2015,34,Psicologia,852.0,117.0,735.0,273.0,43.0,230.0,18.0,0.0,18.0,0.8626760563380281,0.10281163267768795
2015,34,Salud,2669.0,678.0,1991.0,802.0,211.0,591.0,174.0,47.0,127.0,0.7459722742600224,0.32207071316519853
2015,34,Tecnologia,344.0,279.0,65.0,211.0,175.0,36.0,0.0,0.0,0.0,0.18895348837209303,0.04151080004826837
2015,38,Economicas,3073.0,1349.0,1724.0,551.0,236.0,315.0,23.0,10.0,13.0,0.5610152945004881,0.18121240712348155
2015,38,Educacion,1473.0,315.0,1158.0,461.0,90.0,371.0,78.0,20.0,58.0,0.7861507128309573,0.08686165821441208
2015,38,Exactas,737.0,329.0,408.0,151.0,62.0,89.0,11.0,6.0,5.0,0.55359565807327,0.04346031371624012
2015,38,Ingenieria,799.0,597.0,202.0,236.0,170.0,66.0,13.0,9.0,4.0,0.2528160200250313,0.04711640523646656
2015,38,Naturales,3805.0,1520.0,2285.0,1397.0,587.0,810.0,37.0,17.0,20.0,0.6005256241787122,0.2243778747493808
2015,38,Psicologia,726.0,122.0,604.0,660.0,115.0,545.0,3.0,0.0,3.0,0.8319559228650137,0.04281165231749027
2015,38,Salud,395.0,128.0,267.0,142.0,63.0,79.0,1.0,0.0,1.0,0.6759493670886076,0.023292841136926524
2015,38,Sociales,2812.0,1179.0,1633.0,782.0,352.0,430.0,23.0,3.0,20.0,0.5807254623044097,0.16582144120768957
2015,38,Tecnologia,3138.0,2370.0,768.0,581.0,443.0,138.0,81.0,42.0,39.0,0.2447418738049713,0.1850454062979125
2015,42,Derecho,1417.0,437.0,980.0,424.0,138.0,286.0,52.0,16.0,36.0,0.6916019760056458,0.18600682593856654
2015,42,Economicas,1525.0,588.0,937.0,285.0,118.0,167.0,75.0,30.0,45.0,0.6144262295081967,0.2001837752690995
2015,42,Educacion,929.0,116.0,813.0,375.0,46.0,329.0,6.0,0.0,6.0,0.8751345532831001,0.12194801785245471
2015,42,Exactas,397.0,182.0,215.0,100.0,45.0,55.0,14.0,6.0,8.0,0.5415617128463476,0.05211341559464426
2015,42,Idiomas,69.0,12.0,57.0,28.0,6.0,22.0,1.0,0.0,1.0,0.8260869565217391,0.009057495405618272
