anio,carrera_grupo,carrera_nombre,estudiantes_total,estudiantes_varones,estudiantes_mujeres,nuevos_inscriptos_total,nuevos_inscriptos_varones,nuevos_inscriptos_mujeres,egresados_total,egresados_varones,egresados_mujeres,estudiantes_mujeres_pct,inscripciones_mujeres_pct
2010,Salud,Ciencias del Ambiente y Recursos Naturales,181.0,63.0,118.0,60.0,29.0,31.0,7.0,2.0,5.0,0.6519337016574586,0.5166666666666667
2010,Salud,"Computacion, Sistemas e Informatica",7.0,4.0,3.0,4.0,3.0,1.0,0.0,0.0,0.0,0.42857142857142855,0.25
2010,Salud,Comunicacion Social,35.0,10.0,25.0,0.0,0.0,0.0,1.0,1.0,0.0,0.7142857142857143,
2010,Salud,Criminologia,4414.0,1555.0,2859.0,1202.0,405.0,797.0,242.0,84.0,158.0,0.6477118260081559,0.6630615640599001
2010,Salud,Dermatologia y Podologia,587.0,55.0,532.0,177.0,11.0,166.0,0.0,0.0,0.0,0.9063032367972743,0.9378531073446328
2010,Salud,Diseño Industrial,34.0,18.0,16.0,22.0,12.0,10.0,9.0,8.0,1.0,0.47058823529411764,0.45454545454545453
2010,Salud,Enfermeria,49380.0,10104.0,34977.0,16925.0,3645.0,12114.0,4068.0,722.0,3018.0,0.7083232077764277,0.7157459379615952
2010,Salud,Estadistica,324.0,77.0,247.0,175.0,39.0,136.0,15.0,5.0,10.0,0.7623456790123457,0.7771428571428571
2010,Salud,Farmacia,12490.0,2907.0,7243.0,2426.0,600.0,1241.0,515.0,113.0,260.0,0.5799039231385108,0.5115416323165705
2010,Salud,Filosofia,84.0,25.0,59.0,7.0,1.0,6.0,27.0,4.0,23.0,0.7023809523809523,0.8571428571428571
2010,Salud,Fisica,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,,
2010,Salud,Fonoaudiologia,4324.0,157.0,3384.0,910.0,47.0,664.0,580.0,60.0,476.0,0.782608695652174,0.7296703296703296
2010,Salud,Formacion Docente de Nivel Superior y Universitario,41.0,14.0,27.0,41.0,14.0,27.0,0.0,0.0,0.0,0.6585365853658537,0.6585365853658537
2010,Salud,Formacion Docente para el nivel medio y/o superior universitario y no,137.0,30.0,107.0,80.0,19.0,61.0,16.0,1.0,15.0,0.781021897810219,0.7625
2010,Salud,Genetica,1107.0,402.0,705.0,209.0,76.0,133.0,72.0,22.0,50.0,0.6368563685636857,0.6363636363636364
2010,Salud,Geriatria y Gerontologia,122.0,48.0,74.0,56.0,18.0,38.0,3.0,0.0,3.0,0.6065573770491803,0.6785714285714286
2010,Salud,Higiene y Seguridad Industrial,214.0,141.0,73.0,51.0,35.0,16.0,28.0,17.0,11.0,0.3411214953271028,0.3137254901960784
2010,Salud,Instrumentacion Quirurgica,2082.0,266.0,1816.0,1124.0,147.0,977.0,256.0,29.0,227.0,0.8722382324687801,0.8692170818505338
2010,Salud,Kinesiologia,18053.0,5598.0,8169.0,4374.0,1379.0,1740.0,1330.0,437.0,713.0,0.4525009693679721,0.39780521262002744
2010,Salud,Laboratorio,1008.0,213.0,795.0,295.0,65.0,230.0,95.0,11.0,84.0,0.7886904761904762,0.7796610169491526
2010,Salud,Medicina,79415.0,20442.0,30021.0,15515.0,3678.0,5636.0,7345.0,2549.0,3281.0,0.3780268211295095,0.3632613599742185
2010,Salud,Musica,1382.0,164.0,394.0,367.0,42.0,102.0,103.0,7.0,37.0,0.28509406657018815,0.2779291553133515
2010,Salud,Nutricion,20021.0,1560.0,13198.0,5319.0,537.0,3454.0,1371.0,57.0,1015.0,0.6592078317766346,0.6493701823651062
2010,Salud,Obstetricia,2899.0,90.0,1361.0,644.0,6.0,199.0,217.0,2.0,147.0,0.4694722318040704,0.3090062111801242
2010,Salud,Odontologia,20473.0,5452.0,11182.0,3933.0,940.0,2041.0,1827.0,549.0,1087.0,0.5461827773164656,0.5189422832443428
2010,Salud,"Paisajismo, Jardineria y Floricultura",64.0,22.0,42.0,59.0,20.0,39.0,2.0,0.0,2.0,0.65625,0.6610169491525424
2010,Salud,Produccion Animal,63.0,42.0,21.0,0.0,0.0,0.0,2.0,1.0,1.0,0.3333333333333333,
2010,Salud,Psicologia,1342.0,214.0,1128.0,676.0,114.0,562.0,51.0,8.0,43.0,0.8405365126676602,0.8313609467455622
2010,Salud,Psicopedagogia,208.0,45.0,163.0,47.0,6.0,41.0,130.0,78.0,52.0,0.7836538461538461,0.8723404255319149
2010,Salud,Quimica,198.0,52.0,146.0,65.0,10.0,55.0,31.0,4.0,27.0,0.7373737373737373,0.8461538461538461
2010,Salud,Quirofano,165.0,14.0,151.0,47.0,1.0,46.0,21.0,4.0,17.0,0.9151515151515152,0.9787234042553191
2010,Salud,Radiologia y Diagnostico por Imagenes,6202.0,1151.0,1996.0,1724.0,343.0,549.0,485.0,151.0,282.0,0.3218316672041277,0.31844547563805103
2010,Salud,Salud Publica,1679.0,466.0,1213.0,396.0,106.0,290.0,126.0,52.0,74.0,0.7224538415723645,0.7323232323232324
2010,Salud,Sanidad y Saneamiento Ambiental,2433.0,959.0,1474.0,900.0,375.0,525.0,480.0,95.0,385.0,0.60583641594739,0.5833333333333334
2010,Salud,Sociologia,3.0,1.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666
2010,Salud,Tecnologia y Ciencias Aplicadas,15.0,5.0,10.0,10.0,2.0,8.0,2.0,2.0,0.0,0.6666666666666666,0.8
2010,Salud,Terapia Ocupacional,4718.0,260.0,3640.0,959.0,57.0,727.0,367.0,9.0,289.0,0.771513353115727,0.7580813347236705
2010,Salud,Veterinaria,15891.0,7816.0,8075.0,2229.0,1033.0,1196.0,932.0,535.0,397.0,0.5081492668806242,0.5365634813817856
2010,Salud,optica,677.0,216.0,461.0,227.0,75.0,152.0,68.0,24.0,44.0,0.6809453471196455,0.6696035242290749
2010,Sociales,Accidentologia,2358.0,1818.0,540.0,1045.0,830.0,215.0,211.0,157.0,54.0,0.22900763358778625,0.20574162679425836
2010,Sociales,Actividad Fisica y Deportes,56.0,31.0,25.0,0.0,0.0,0.0,56.0,31.0,25.0,0.44642857142857145,
2010,Sociales,Administracion Hotelera,381.0,171.0,210.0,155.0,72.0,83.0,6.0,1.0,5.0,0.5511811023622047,0.535483870967742
2010,Sociales,Administracion Publica,290.0,106.0,184.0,120.0,43.0,77.0,7.0,2.0,5.0,0.6344827586206897,0.6416666666666667
2010,Sociales,Administracion y Gestion Cultural,47.0,14.0,33.0,21.0,17.0,4.0,6.0,2.0,4.0,0.7021276595744681,0.19047619047619047
2010,Sociales,Antropologia,6177.0,1317.0,2501.0,1523.0,417.0,788.0,133.0,33.0,62.0,0.40488910474340295,0.5173998686802364
2010,Sociales,Arqueologia,295.0,128.0,167.0,30.0,17.0,13.0,12.0,8.0,4.0,0.5661016949152542,0.43333333333333335
2010,Sociales,Arquitectura y Urbanismo,243.0,87.0,156.0,101.0,43.0,58.0,1.0,0.0,1.0,0.6419753086419753,0.5742574257425742
2010,Sociales,Artes Audiovisuales,1169.0,509.0,660.0,515.0,226.0,289.0,90.0,50.0,40.0,0.564585115483319,0.5611650485436893
2010,Sociales,Artes Plasticas,871.0,109.0,762.0,235.0,34.0,201.0,35.0,4.0,31.0,0.8748564867967853,0.8553191489361702
2010,Sociales,Bibliotecologia y Documentacion,75.0,21.0,54.0,14.0,7.0,7.0,19.0,2.0,17.0,0.72,0.5
2010,Sociales,Carrera No Definida,226.0,197.0,29.0,225.0,196.0,29.0,0.0,0.0,0.0,0.12831858407079647,0.1288888888888889
2010,Sociales,Ciencia Politica,14900.0,5064.0,5561.0,3832.0,1539.0,1612.0,732.0,203.0,244.0,0.3732214765100671,0.42066805845511485
2010,Sociales,Ciencias de la Educacion,782.0,189.0,593.0,282.0,57.0,225.0,108.0,11.0,97.0,0.7583120204603581,0.7978723404255319
2010,Sociales,Comercializacion y Marketing,118.0,28.0,90.0,84.0,20.0,64.0,0.0,0.0,0.0,0.7627118644067796,0.7619047619047619
2010,Sociales,Comercio Internacional,110.0,57.0,53.0,8.0,7.0,1.0,8.0,7.0,1.0,0.4818181818181818,0.125
2010,Sociales,"Computacion, Sistemas e Informatica",144.0,131.0,13.0,69.0,60.0,9.0,6.0,4.0,2.0,0.09027777777777778,0.13043478260869565
2010,Sociales,Comunicacion Social,41461.0,11854.0,18948.0,7740.0,2514.0,3494.0,1945.0,551.0,1183.0,0.45700779045367934,0.45142118863049097
2010,Sociales,Criminologia,114.0,98.0,16.0,83.0,70.0,13.0,0.0,0.0,0.0,0.14035087719298245,0.1566265060240964
2010,Sociales,Derecho y Ciencias Juridicas,353.0,165.0,188.0,192.0,96.0,96.0,12.0,8.0,4.0,0.5325779036827195,0.5
2010,Sociales,Diseño Grafico,5659.0,2352.0,3307.0,1267.0,510.0,757.0,188.0,94.0,94.0,0.5843788655239441,0.5974743488555643
2010,Sociales,Economia,255.0,149.0,106.0,50.0,34.0,16.0,13.0,8.0,5.0,0.41568627450980394,0.32
2010,Sociales,Filosofia,7064.0,2294.0,1916.0,1596.0,665.0,488.0,127.0,62.0,52.0,0.27123442808607023,0.3057644110275689
2010,Sociales,Formacion Docente para el nivel medio y/o superior universitario y no,17063.0,5917.0,10610.0,4581.0,1762.0,2615.0,776.0,236.0,469.0,0.6218132801969173,0.5708360619951975
2010,Sociales,Geografia,47.0,29.0,18.0,1.0,0.0,1.0,0.0,0.0,0.0,0.3829787234042553,1.0
2010,Sociales,Gestion y Administracion de Empresas,106.0,39.0,67.0,36.0,15.0,21.0,3.0,2.0,1.0,0.6320754716981132,0.5833333333333334
2010,Sociales,Higiene y Seguridad Industrial,1718.0,1453.0,265.0,747.0,629.0,118.0,177.0,155.0,22.0,0.15424912689173456,0.15796519410977242
2010,Sociales,Historia,12445.0,4101.0,5061.0,3069.0,1293.0,1156.0,239.0,78.0,133.0,0.4066693451185215,0.37666992505702185
2010,Sociales,Ingenieria Naval,384.0,332.0,52.0,208.0,182.0,26.0,12.0,12.0,0.0,0.13541666666666666,0.125
2010,Sociales,Ingenieria Vial,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2010,Sociales,Ingenieria en Vias de Comunicacion,89.0,54.0,35.0,89.0,54.0,35.0,0.0,0.0,0.0,0.39325842696629215,0.39325842696629215
2010,Sociales,Italiano,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,
2010,Sociales,Laboratorio,77.0,20.0,57.0,58.0,16.0,42.0,5.0,0.0,5.0,0.7402597402597403,0.7241379310344828
2010,Sociales,Letras,11092.0,1971.0,5499.0,2303.0,516.0,1205.0,252.0,27.0,133.0,0.4957627118644068,0.523230568823274
2010,Sociales,Locucion,180.0,65.0,115.0,43.0,21.0,22.0,23.0,7.0,16.0,0.6388888888888888,0.5116279069767442
2010,Sociales,Logistica y Transportes,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,,
2010,Sociales,Medicina,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0,,
2010,Sociales,Musica,12.0,7.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0
2010,Sociales,Periodismo,4748.0,2190.0,2558.0,1445.0,679.0,766.0,316.0,119.0,197.0,0.5387531592249368,0.5301038062283737
2010,Sociales,Publicidad,600.0,146.0,454.0,182.0,40.0,142.0,0.0,0.0,0.0,0.7566666666666667,0.7802197802197802
2010,Sociales,Relaciones Institucionales y Humanas,89.0,28.0,61.0,0.0,0.0,0.0,33.0,6.0,27.0,0.6853932584269663,
2010,Sociales,Relaciones Internacionales,6498.0,2673.0,3825.0,1706.0,721.0,985.0,428.0,160.0,268.0,0.5886426592797784,0.5773739742086753
2010,Sociales,Relaciones Laborales,133.0,69.0,64.0,133.0,69.0,64.0,9.0,2.0,7.0,0.48120300751879697,0.48120300751879697
